student_index,school_index,course_id,section_id,topic_id,module_type,submodule_type,tag_code,question_id,difficulty,right_answer,user_answer,is_right,is_view_answer,is_view_analyze,cost_time,stime,ctime
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,b849a94f-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",C,0,0,0,25,2019-01-06 08:56:45,2019-01-06 08:57:10
5,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4ac21559-dc12-11e8-8ce1-7cd30ae45aec,8,"""C""",C,1,0,0,58,2019-01-06 08:57:09,2019-01-06 08:58:07
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,b8563113-dc11-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,65,2019-01-06 08:57:18,2019-01-06 08:58:23
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f28dbd4a-de89-11e8-8ce1-7cd30ae45aec,3,"""D""",NaN,0,0,0,1473,2019-01-06 08:58:25,2019-01-06 09:22:58
5,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4ad35392-dc12-11e8-8ce1-7cd30ae45aec,9,"""C""",C,1,0,0,1948,2019-01-06 08:58:08,2019-01-06 09:30:35
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,f7e4cc8c-de73-11e8-8ce1-7cd30ae45aec,4,"[[""4.8"",""4.80""],[""12.25""]]",NaN,0,0,0,73,2019-01-06 08:49:43,2019-01-06 09:30:58
5,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4ae3f782-dc12-11e8-8ce1-7cd30ae45aec,9,"""D""",B,0,0,0,51,2019-01-06 09:30:36,2019-01-06 09:31:27
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f45151f8-de89-11e8-8ce1-7cd30ae45aec,7,"""B""",C,0,0,0,594,2019-01-06 09:23:01,2019-01-06 09:33:03
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f2430765-de89-11e8-8ce1-7cd30ae45aec,2,"""C""",C,1,0,0,8,2019-01-06 09:33:15,2019-01-06 09:33:23
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f2c29769-de89-11e8-8ce1-7cd30ae45aec,4,"""D""",D,1,0,0,17,2019-01-06 09:33:24,2019-01-06 09:33:41
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f3dc1687-de89-11e8-8ce1-7cd30ae45aec,6,"""CD""",D,0,0,0,76,2019-01-06 09:33:42,2019-01-06 09:34:57
6,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f387410a-de89-11e8-8ce1-7cd30ae45aec,5,"""B""",B,1,0,0,111,2019-01-06 09:35:03,2019-01-06 09:36:53
5,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4ab1b135-dc12-11e8-8ce1-7cd30ae45aec,8,"[[""dh""],[""bce""],[""afj""],[""gi""]]",dh;bc;afj;gi,0,0,0,367,2019-01-06 09:31:30,2019-01-06 09:37:37
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,7f830de3-de74-11e8-8ce1-7cd30ae45aec,7,"""D""",C,0,0,0,381,2019-01-06 09:31:17,2019-01-06 09:37:38
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,9d94f47a-dc11-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,73,2019-01-06 09:36:57,2019-01-06 09:38:10
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,0acb59e9-dc13-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,75,2019-01-06 09:38:13,2019-01-06 09:39:28
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,f720505f-de73-11e8-8ce1-7cd30ae45aec,3,"""C""",B,0,0,0,109,2019-01-06 09:37:43,2019-01-06 09:39:32
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,0ad1dec8-dc13-11e8-8ce1-7cd30ae45aec,3,"""C""",D,0,0,0,44,2019-01-06 09:39:28,2019-01-06 09:40:12
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,d5c7a0f1-a76b-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,7,2019-01-06 09:40:10,2019-01-06 09:40:17
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,d5d28ffe-a76b-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,14,2019-01-06 09:40:18,2019-01-06 09:40:32
1,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,b8563113-dc11-11e8-8ce1-7cd30ae45aec,3,"""D""",B,0,0,0,21,2018-12-30 08:27:40,2019-01-06 09:40:34
4,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d9823779-e1b2-11e8-8ce1-7cd30ae45aec,7,"""D""",B,0,0,0,4,2019-01-06 08:57:03,2019-01-06 09:40:44
1,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f28dbd4a-de89-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,7,2019-01-06 09:40:38,2019-01-06 09:40:45
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,52c95e60-dc12-11e8-8ce1-7cd30ae45aec,6,"""A""",A,1,0,0,30,2019-01-06 09:40:16,2019-01-06 09:40:46
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,d5db0679-a76b-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,18,2019-01-06 09:40:33,2019-01-06 09:40:51
1,1,1263,40408,22647,2053,0,hx_cz_zt_wz_02,f45151f8-de89-11e8-8ce1-7cd30ae45aec,7,"""B""",B,1,0,0,13,2019-01-06 09:40:47,2019-01-06 09:41:00
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,9df42923-b24e-11e8-8ce1-7cd30ae45aec,5,"""B""",B,1,0,0,9,2019-01-06 09:40:53,2019-01-06 09:41:01
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,53449c44-dc12-11e8-8ce1-7cd30ae45aec,7,"""B""",B,1,0,0,93,2019-01-06 09:40:47,2019-01-06 09:42:20
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,9dae2ec7-b24e-11e8-8ce1-7cd30ae45aec,4,"""C""",C,1,0,0,90,2019-01-06 09:41:02,2019-01-06 09:42:32
5,1,1263,40408,22647,2055,0,hx_cz_sy_04,9d3a7b0d-b24e-11e8-8ce1-7cd30ae45aec,5,"""B""",C,0,0,0,14,2019-01-06 09:42:33,2019-01-06 09:42:47
4,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d900fa67-e1b2-11e8-8ce1-7cd30ae45aec,6,"""C""",C,1,0,0,68,2019-01-06 09:41:45,2019-01-06 09:42:51
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,5350e37f-dc12-11e8-8ce1-7cd30ae45aec,8,"""D""",D,1,0,0,29,2019-01-06 09:42:22,2019-01-06 09:42:51
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,538a282d-dc12-11e8-8ce1-7cd30ae45aec,9,"""ABC""",B,0,0,0,15,2019-01-06 09:42:52,2019-01-06 09:43:07
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,5394b0fb-dc12-11e8-8ce1-7cd30ae45aec,7,"[[""B""]]",AB,0,0,0,71,2019-01-06 09:43:09,2019-01-06 09:44:19
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,ebb1a191-c092-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,13,2019-01-06 09:44:22,2019-01-06 09:44:35
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,ebbd6afa-c092-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,9,2019-01-06 09:44:36,2019-01-06 09:44:45
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_03,52d4be37-dc12-11e8-8ce1-7cd30ae45aec,6,"""D""",D,1,0,0,38,2019-01-06 09:44:21,2019-01-06 09:44:59
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,9ac57375-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,5,2019-01-06 09:45:04,2019-01-06 09:45:09
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,ebc68223-c092-11e8-8ce1-7cd30ae45aec,3,"""D""",B,0,0,0,26,2019-01-06 09:44:46,2019-01-06 09:45:12
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,9ace6420-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",D,0,0,0,8,2019-01-06 09:45:10,2019-01-06 09:45:18
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,aa14d3cf-9a16-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,4,2019-01-06 09:44:56,2019-01-06 09:45:23
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4904b512-dc12-11e8-8ce1-7cd30ae45aec,4,"""D""",D,1,0,0,7,2019-01-06 09:45:20,2019-01-06 09:45:27
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,f6ac05ce-de73-11e8-8ce1-7cd30ae45aec,1,"""D""",C,0,0,0,107,2019-01-06 09:39:38,2019-01-06 09:45:31
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,aa1f1cb7-9a16-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,6,2019-01-06 09:45:24,2019-01-06 09:45:48
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,aa276916-9a16-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,3,2019-01-06 09:45:49,2019-01-06 09:46:31
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,f6a12dc9-de73-11e8-8ce1-7cd30ae45aec,1,"""A""",B,0,0,0,49,2019-01-06 09:45:51,2019-01-06 09:46:40
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,6dac4e33-a771-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,37,2019-01-06 09:46:32,2019-01-06 09:47:09
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,b595c45b-cb6f-11e8-8ce1-7cd30ae45aec,5,"""B""",B,1,0,0,116,2019-01-06 09:45:26,2019-01-06 09:47:21
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,6d907a28-a771-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,12,2019-01-06 09:47:10,2019-01-06 09:47:22
4,1,1263,40409,22648,2055,0,hx_cz_sy_yqhl_01,6d9e6789-a771-11e8-8ce1-7cd30ae45aec,5,"""D""",D,1,0,0,10,2019-01-06 09:47:23,2019-01-06 09:47:33
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,b5faf114-cb6f-11e8-8ce1-7cd30ae45aec,6,"""A""",A,1,0,1,22,2019-01-06 09:47:23,2019-01-06 09:47:44
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,b66d0483-cb6f-11e8-8ce1-7cd30ae45aec,6,"""C""",D,0,0,0,76,2019-01-06 09:47:45,2019-01-06 09:49:01
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4aa366ed-dc12-11e8-8ce1-7cd30ae45aec,8,"[[""deg""],[""bf""],[""c""],[""ah""]]",eg;bf;cd;ah,0,0,0,221,2019-01-06 09:45:28,2019-01-06 09:49:09
5,1,1263,40408,22647,2055,0,hx_cz_ll_ysfh,c1d9e4ac-a781-11e8-8ce1-7cd30ae45aec,1,"[[""\u6b63\u786e""]]",,1,0,0,27,2019-01-06 09:49:21,2019-01-06 09:49:48
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,49a0e1af-dc12-11e8-8ce1-7cd30ae45aec,5,"""A""",A,1,0,0,11,2019-01-06 09:49:58,2019-01-06 09:50:09
1,1,1263,40409,22648,2053,0,hx_cz_zt_js_02,f6912c6a-de73-11e8-8ce1-7cd30ae45aec,1,"""A""",B,0,0,0,208,2019-01-06 09:46:47,2019-01-06 09:50:15
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4a76cb74-dc12-11e8-8ce1-7cd30ae45aec,7,"[[""beg""]]",bce,0,0,0,35,2019-01-06 09:50:10,2019-01-06 09:50:44
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,4a2e6e93-dc12-11e8-8ce1-7cd30ae45aec,6,"""BC""",A,0,0,0,36,2019-01-06 09:50:53,2019-01-06 09:51:29
6,1,1263,40408,22647,2053,0,hx_cz_zt_gn_01,494d24a2-dc12-11e8-8ce1-7cd30ae45aec,5,"""BD""",B,0,0,0,13,2019-01-06 09:51:32,2019-01-06 09:51:45
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,b41db43a-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",A,0,0,0,9,2019-01-06 09:51:50,2019-01-06 09:51:59
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,2ee446bf-dc12-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,8,2019-01-06 09:51:52,2019-01-06 09:52:00
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,b426cfcd-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",C,0,0,0,25,2019-01-06 09:52:01,2019-01-06 09:52:25
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,2eebef46-dc12-11e8-8ce1-7cd30ae45aec,3,"[[""B""],[""A""]]",B;A,1,0,0,25,2019-01-06 09:52:01,2019-01-06 09:52:26
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,ccab7486-e0dc-11e8-8ce1-7cd30ae45aec,4,"""D""",D,1,0,0,18,2019-01-06 09:52:27,2019-01-06 09:52:45
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,b42e1259-dc11-11e8-8ce1-7cd30ae45aec,3,"""D""",A,0,0,0,28,2019-01-06 09:52:29,2019-01-06 09:52:57
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,cdfab057-e0dc-11e8-8ce1-7cd30ae45aec,7,"""C""",B,0,0,0,15,2019-01-06 09:52:46,2019-01-06 09:53:01
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,14f9975a-dcf2-11e8-8ce1-7cd30ae45aec,4,"""C""",C,1,0,0,26,2019-01-06 09:53:01,2019-01-06 09:53:27
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,b9ac183c-9a1b-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,10,2019-01-06 09:53:36,2019-01-06 09:53:46
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,b9b2ba01-9a1b-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,19,2019-01-06 09:53:47,2019-01-06 09:54:06
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,16286010-dcf2-11e8-8ce1-7cd30ae45aec,7,"""D""",B,0,0,0,66,2019-01-06 09:53:28,2019-01-06 09:54:34
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,cdd77d70-e0dc-11e8-8ce1-7cd30ae45aec,5,"""A""",C,0,0,0,48,2019-01-06 09:53:58,2019-01-06 09:54:46
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,15430a02-dcf2-11e8-8ce1-7cd30ae45aec,5,"[[""2""],[""3""],[""2""],[""4""]]",NaN,0,0,0,7,2019-01-06 09:54:41,2019-01-06 09:54:48
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,c33aca0d-dc11-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,44,2019-01-06 09:54:10,2019-01-06 09:54:54
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,c344cef6-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,10,2019-01-06 09:54:55,2019-01-06 09:55:05
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,cc7a7e54-e0dc-11e8-8ce1-7cd30ae45aec,3,"[[""A""],[""C""],[""B""]]",A;C;B,1,0,0,31,2019-01-06 09:54:48,2019-01-06 09:55:19
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d8374f5a-e1b2-11e8-8ce1-7cd30ae45aec,4,"""D""",D,1,0,0,15,2019-01-06 09:55:05,2019-01-06 09:55:20
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,cd0d026f-e0dc-11e8-8ce1-7cd30ae45aec,5,"""B""",C,0,0,0,21,2019-01-06 09:55:20,2019-01-06 09:55:41
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,b9b741ab-9a1b-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,112,2019-01-06 09:54:07,2019-01-06 09:55:59
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,14a4df7c-dcf2-11e8-8ce1-7cd30ae45aec,3,"[[""\u70b9\u71c3""],[""\u6c34""],[""4""],[""32""]]",;;2;1,0,0,0,83,2019-01-06 09:54:49,2019-01-06 09:56:12
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d9472e52-e1b2-11e8-8ce1-7cd30ae45aec,7,"""B""",B,1,0,0,58,2019-01-06 09:55:21,2019-01-06 09:56:19
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,6fbe0a2a-a77c-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,35,2019-01-06 09:56:01,2019-01-06 09:56:35
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,1485f8a3-dcf2-11e8-8ce1-7cd30ae45aec,2,"""A""",A,1,0,0,52,2019-01-06 09:56:14,2019-01-06 09:57:06
6,1,1263,40408,22647,2053,0,hx_cz_zt_ll_02,14ce23db-dcf2-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,23,2019-01-06 09:57:07,2019-01-06 09:57:30
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,c66614fa-dc11-11e8-8ce1-7cd30ae45aec,3,"""B""",A,0,0,0,6,2019-01-06 09:57:33,2019-01-06 09:57:39
2,1,1263,40409,22648,2053,0,hx_cz_zt_tj_07,cc8e2a4a-e0dc-11e8-8ce1-7cd30ae45aec,4,"""B""",A,0,0,0,129,2019-01-06 09:55:43,2019-01-06 09:57:52
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,c66fbffb-dc11-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,18,2019-01-06 09:57:40,2019-01-06 09:57:58
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,70006ef2-a77c-11e8-8ce1-7cd30ae45aec,6,"""A""",C,0,0,0,89,2019-01-06 09:56:36,2019-01-06 09:58:05
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d9b01cc8-e1b2-11e8-8ce1-7cd30ae45aec,8,"[[""CDE""]]",A,0,0,0,111,2019-01-06 09:56:24,2019-01-06 09:58:14
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,c6778691-dc11-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,18,2019-01-06 09:57:59,2019-01-06 09:58:16
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d917f81c-e1b2-11e8-8ce1-7cd30ae45aec,6,"""B""",B,1,0,0,45,2019-01-06 09:58:18,2019-01-06 09:59:02
4,1,1263,40409,22648,2055,0,hx_cz_wz_yq_04,704229a7-a77c-11e8-8ce1-7cd30ae45aec,5,"""B""",B,1,0,0,52,2019-01-06 09:58:11,2019-01-06 09:59:02
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,6394a869-dd9e-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,53,2019-01-06 09:58:16,2019-01-06 09:59:09
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,649092a2-dd9e-11e8-8ce1-7cd30ae45aec,7,"[[""A""],[""AC"",""CA""],[""A""],[""CO""],[""{CO}_{2}""],[""E""]]",NaN,0,0,0,6,2019-01-06 09:59:10,2019-01-06 09:59:16
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,63b51dab-dd9e-11e8-8ce1-7cd30ae45aec,5,"""B""",B,1,0,0,29,2019-01-06 09:59:19,2019-01-06 09:59:48
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,645fd613-dd9e-11e8-8ce1-7cd30ae45aec,7,"[[""\u9525\u5f62\u74f6""],[""bfgd"",""bd""],[""DF"",""FD""],[""b""]]",NaN,0,0,0,4,2019-01-06 09:59:50,2019-01-06 09:59:53
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,64340950-dd9e-11e8-8ce1-7cd30ae45aec,6,"[[""AC"",""CA""],[""B""],[""CDF""],[""\u91cf\u7b52""],[""b""]]",NaN,0,0,0,6,2019-01-06 09:59:56,2019-01-06 10:00:02
6,1,1263,40408,22647,2053,0,hx_cz_zt_sy_06,6314e72f-dd9e-11e8-8ce1-7cd30ae45aec,4,"""A""",C,0,0,0,22,2019-01-06 10:00:06,2019-01-06 10:00:27
1,1,1263,40409,22648,2053,0,hx_cz_zt_sy_05,d9823779-e1b2-11e8-8ce1-7cd30ae45aec,7,"""D""",D,1,0,0,95,2019-01-06 09:59:03,2019-01-06 10:00:37
6,1,1263,40408,22647,2055,0,hx_cz_ll_xdyzzl_04,4a3f36f4-a770-11e8-8ce1-7cd30ae45aec,3,"""C""",C,1,0,0,8,2019-01-06 10:00:43,2019-01-06 10:00:51
6,1,1263,40408,22647,2055,0,hx_cz_ll_xdyzzl_04,4a495aa3-a770-11e8-8ce1-7cd30ae45aec,3,"""A""",A,1,0,0,3,2019-01-06 10:00:52,2019-01-06 10:00:55
8,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,f03c1116-a76b-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,7,2018-12-06 18:34:37,2018-12-06 18:34:44
8,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,f0479e5e-a76b-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,8,2018-12-06 18:34:46,2018-12-06 18:34:53
9,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,f03c1116-a76b-11e8-8ce1-7cd30ae45aec,3,"""D""",A,0,0,0,19,2018-12-06 18:36:21,2018-12-06 18:36:40
9,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,f0479e5e-a76b-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,13,2018-12-06 18:36:48,2018-12-06 18:37:01
8,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,b463c994-b24e-11e8-8ce1-7cd30ae45aec,5,"[[""{CCl}_{4}""]]",c({cl}_{4}),0,0,1,191,2018-12-06 18:34:55,2018-12-06 18:38:05
8,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,b4406816-b24e-11e8-8ce1-7cd30ae45aec,4,"""B""",B,1,0,0,15,2018-12-06 18:38:12,2018-12-06 18:38:27
9,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,b45bc456-b24e-11e8-8ce1-7cd30ae45aec,5,"[[""{N}_{2}O""]]",{N}_{2}O,1,0,0,141,2018-12-06 18:37:02,2018-12-06 18:39:36
9,1,1263,40401,21810,2050,0,hx_cz_ll_hxs_02,b52a1e7a-b24e-11e8-8ce1-7cd30ae45aec,7,"""D""",C,0,0,0,21,2018-12-06 18:39:37,2018-12-06 18:39:58
8,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,107e3764-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""18""]]",18,1,0,0,10,2018-12-06 18:41:23,2018-12-06 18:41:32
8,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,1084f696-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""60""]]",60,1,0,0,44,2018-12-06 18:41:33,2018-12-06 18:42:17
8,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,1089e0c0-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""250""]]",250,1,0,0,93,2018-12-06 18:42:17,2018-12-06 18:43:50
9,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,107e3764-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""18""]]",18,1,0,0,25,2018-12-06 18:43:26,2018-12-06 18:43:51
9,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,1084f696-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""60""]]",61,0,0,0,62,2018-12-06 18:43:52,2018-12-06 18:44:54
8,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,bf153c75-b71f-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,72,2018-12-06 18:43:53,2018-12-06 18:45:05
8,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,bf68c048-b71f-11e8-8ce1-7cd30ae45aec,7,"[[""1""]]",1,1,0,0,94,2018-12-06 18:45:07,2018-12-06 18:46:40
9,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,1089e0c0-a76d-11e8-8ce1-7cd30ae45aec,3,"[[""250""]]",4160,0,0,0,100,2018-12-06 18:45:02,2018-12-06 18:46:42
9,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,bf4b8598-b71f-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,94,2018-12-06 18:47:31,2018-12-06 18:49:05
9,1,1263,40401,21810,2050,0,hx_cz_ll_xdyzzl_03,bf61a294-b71f-11e8-8ce1-7cd30ae45aec,7,"""C""",C,1,0,0,62,2018-12-06 18:49:06,2018-12-06 18:50:08
8,1,1263,40401,21810,2051,0,hx_cz_ll_hxfcs_03,3c1de60c-b24f-11e8-8ce1-7cd30ae45aec,5,"""C""",C,1,0,0,237,2018-12-06 18:46:57,2018-12-06 18:50:54
8,1,1263,40401,21810,2051,0,hx_cz_ll_hxfcs_03,3d44607c-b24f-11e8-8ce1-7cd30ae45aec,7,"""B""",D,0,0,0,85,2018-12-06 18:50:55,2018-12-06 18:52:19
9,1,1263,40401,21810,2051,0,hx_cz_ll_hxfcs_03,3c8c5d03-b24f-11e8-8ce1-7cd30ae45aec,5,"[[""3""],[""2""],[""4""],[""3""]]",3;2;4;3,1,0,0,142,2018-12-06 18:50:24,2018-12-06 18:52:46
8,1,1263,40401,21810,2051,0,hx_cz_ll_hxfcs_01,332a25c2-b24f-11e8-8ce1-7cd30ae45aec,5,"[[""1""],[""2""],[""1""],[""2""],[""16""],[""36""]]",1;2;1;2;16;18,0,0,0,161,2018-12-06 18:52:20,2018-12-06 18:55:00
8,1,1263,40401,21810,2052,0,hx_cz_ll_hxfcs_02,91df60ae-c2f7-11e8-8ce1-7cd30ae45aec,3,"""D""",D,1,0,0,32,2018-12-06 18:57:40,2018-12-06 18:58:12
8,1,1263,40401,21810,2052,0,hx_cz_ll_hxfcs_02,91e982c7-c2f7-11e8-8ce1-7cd30ae45aec,3,"""B""",B,1,0,0,13,2018-12-06 18:58:12,2018-12-06 18:58:25
8,1,1263,40401,21810,2052,0,hx_cz_ll_hxfcs_02,c0335929-cb6f-11e8-8ce1-7cd30ae45aec,5,"""D""",D,1,0,0,39,2018-12-06 18:58:26,2018-12-06 18:59:05
9,1,1263,40401,21810,2051,0,hx_cz_ll_hxfcs_03,3c5751b7-b24f-11e8-8ce1-7cd30ae45aec,7,"[[""1""],[""4""],[""3""],[""3""]]",1;4;3;3,1,0,0,386,2018-12-06 18:52:47,2018-12-06 18:59:12
8,1,1263,40401,21810,2052,0,hx_cz_ll_hxfcs_02,c0dc27e7-cb6f-11e8-8ce1-7cd30ae45aec,7,"""B""",D,0,0,0,46,2018-12-06 18:59:06,2018-12-06 18:59:52
